ds,uid,pv
2023/4/15,100041521,1
2023/5/29,100041521,3
2022/11/17,100041521,1
2023/5/23,100041521,1
2023/4/7,100041521,1
2022/11/7,100041521,1
2022/10/20,100041521,1
2022/10/9,100041521,1
2022/10/11,100041521,1
2023/4/21,100041521,1
2023/4/20,100041521,2
2023/4/18,100041521,1
2022/11/26,100041521,1
2023/3/31,100041521,1
2023/5/13,100041521,1
2023/4/13,100041521,2
2023/4/1,100041521,1
2022/10/24,100041521,1
2023/4/6,100041521,2
2023/4/12,100041521,3
2023/3/27,100041521,1
2023/5/24,100041521,1
2022/12/7,100041538,1
2023/7/5,100041538,2
2023/7/6,100041538,2
2023/7/16,100041538,3
2023/7/13,100041538,1
2023/8/31,100041538,1
2022/11/10,100041538,1
2023/6/25,100041538,2
2023/7/17,100041538,2
2023/7/7,100041538,3
2023/7/12,100041538,1
2022/11/23,100041538,1
2023/7/14,100041538,1
2023/8/15,100041538,1
2023/2/20,100041603,2
2023/2/28,100041603,4
2023/2/21,100041603,4
2023/2/23,100041603,4
2023/2/10,100041603,4
2023/2/19,100041603,1
2022/12/27,100041613,1
2023/1/3,100041613,1
2023/2/28,100041645,5
2023/3/2,100041645,4
2023/4/22,100041645,1
2023/8/14,100041645,1
2023/3/23,100041645,2
2023/5/3,100041645,4
2023/6/13,100041645,1
2023/2/27,100041645,1
2023/7/6,100041645,1
2023/3/21,100041645,1
2023/3/1,100041645,9
2023/6/8,100041645,1
2023/4/13,100041645,1
2023/7/27,100041645,2
2023/3/30,100041645,2
2023/8/12,100041645,1
2023/3/18,100041645,1
2023/2/7,100041645,4
2023/8/21,100041645,1
2023/3/20,100041645,2
2023/5/23,100041645,2
2023/7/25,100041645,2
2023/6/5,100041645,2
2023/3/19,100041645,2
2023/5/16,100041645,3
2023/8/1,100041645,1
2023/4/6,100041645,2
2023/4/17,100041645,1
2023/3/17,100041645,1
2023/6/15,100041645,1
2023/6/28,100041645,2
2023/5/19,100041645,2
2023/4/3,100041645,1
2023/5/26,100041645,1
2023/8/19,100041645,1
2023/8/23,100041645,2
2023/8/7,100041645,1
2023/3/8,100041645,2
2023/2/16,100041645,2
2023/7/12,100041645,2
2023/5/22,100041645,2
2023/4/2,100041645,1
2023/5/12,100041645,2
2023/8/24,100041645,1
2023/2/6,100041645,2
2023/3/27,100041645,1
2023/4/18,100041645,1
2023/6/26,100041645,3
2023/8/30,100041645,2
2023/4/25,100041645,2
2023/3/6,100041645,1
2023/5/10,100041645,2
2023/4/5,100041645,1
2023/6/3,100041645,1
2023/5/30,100041645,1
2023/7/17,100041645,1
2023/2/9,100041645,5
2023/7/14,100041645,2
2023/2/11,100041645,3
2023/4/11,100041645,1
2023/2/13,100041645,2
2023/6/9,100041645,1
2023/3/16,100041645,2
2023/2/25,100041645,1
2023/2/12,100041645,1
2023/8/17,100041645,1
2023/4/10,100041645,5
2023/3/10,100041645,2
2023/6/1,100041645,4
2023/5/14,100041645,1
2023/2/20,100041645,5
2023/2/26,100041645,5
2023/2/24,100041645,1
2023/4/7,100041645,1
2023/6/27,100041645,3
2023/3/24,100041645,3
2023/6/29,100041645,3
2023/4/1,100041645,1
2023/5/11,100041645,1
2023/8/4,100041645,1
2023/6/25,100041645,2
2023/4/14,100041645,1
2023/7/19,100041645,1
2023/7/26,100041645,2
2023/8/5,100041645,3
2023/7/28,100041645,1
2023/2/23,100041645,4
2023/3/3,100041645,15
2023/3/9,100041645,3
2023/5/18,100041645,2
2023/8/3,100041645,1
2023/7/5,100041645,1
2023/6/19,100041645,3
2023/7/3,100041645,1
2023/2/22,100041645,2
2023/2/15,100041645,5
2023/8/10,100041645,2
2023/3/29,100041645,1
2023/4/16,100041645,1
2023/5/8,100041645,3
2023/6/6,100041645,1
2023/7/18,100041645,1
2023/5/6,100041645,2
2023/5/5,100041645,1
2023/3/5,100041645,2
2023/3/13,100041645,2
2023/5/17,100041645,3
2023/5/15,100041645,2
2023/3/14,100041645,1
2023/6/16,100041645,1
2023/4/4,100041645,1
2023/6/4,100041645,3
2023/2/14,100041645,2
2023/2/17,100041645,2
2023/7/24,100041645,1
2023/6/30,100041645,1
2023/3/12,100041645,1
2023/7/11,100041645,2
2023/6/2,100041645,2
2023/2/19,100041645,4
2023/3/7,100041645,2
2023/6/14,100041730,1
2023/8/19,100041730,1
2023/8/28,100041730,2
2023/8/29,100041730,3
2023/4/13,100041742,1
2023/4/15,100041742,2
2023/4/14,100041742,1
2023/3/12,100041742,1
2023/4/19,100041742,1
2023/5/9,100041742,2
2023/2/4,100041775,2
2023/5/4,100041775,1
2023/4/10,100041775,1
2023/2/3,100041775,2
2023/7/7,100041775,2
2023/7/22,100041775,1
2023/3/9,100041775,1
2023/3/30,100041775,1
2023/3/24,100041775,1
2023/3/8,100041775,1
2023/2/7,100041775,5
2023/7/25,100041775,1
2023/2/27,100041775,1
2023/4/3,100041775,2
2023/2/18,100041775,1
2023/2/14,100041775,1
2023/7/28,100041775,1
2023/1/30,100041775,1
2023/7/24,100041775,1
2023/3/13,100041775,1
2023/2/10,100041775,1
2023/2/15,100041775,1
2023/8/4,100041775,1
2023/2/19,100041775,1
2023/2/20,100041775,1
2023/7/21,100041775,1
2023/8/12,100041775,2
2023/8/14,100041775,1
2023/2/8,100041775,1
2023/2/6,100041775,1
2023/3/27,100041775,1
2023/2/24,100041775,1
2023/2/9,100041775,1
2023/7/29,100041775,1
2023/8/18,100041775,1
2023/2/1,100041775,2
2023/2/2,100041775,3
2023/3/11,100041775,2
2023/6/26,100041815,3
2023/6/27,100041815,1
2023/8/24,100041815,1
2023/8/19,100041938,5
2023/8/26,100041938,6
2023/8/21,100041938,10
2023/8/18,100041938,4
2023/8/22,100041938,11
2023/8/20,100041938,2
2023/8/28,100041938,6
2023/8/30,100041938,14
2023/8/17,100041938,9
2023/8/31,100041938,6
2023/8/24,100041938,6
2023/8/23,100041938,8
2023/8/27,100041938,1
2023/8/25,100041938,2
2023/8/29,100041938,11
2023/6/11,100041960,1
2023/3/8,100041960,2
2023/5/20,100041960,2
2023/6/15,100041960,1
2023/7/10,100041960,3
2023/6/28,100041960,1
2023/6/12,100041960,5
2023/3/3,100041960,2
2023/8/4,100041960,1
2023/8/11,100041960,1
2023/8/7,100041960,1
2023/5/19,100041960,1
2023/6/9,100041960,1
2023/3/9,100041960,3
2023/6/8,100041960,3
2023/7/12,100041960,1
2023/3/1,100041960,3
2023/7/6,100041960,2
2023/6/7,100041960,7
2023/6/6,100041960,4
2023/7/13,100041960,1
2023/6/16,100041960,3
2023/7/8,100041960,3
2023/6/24,100041960,2
2023/6/5,100041960,3
2023/6/21,100041960,2
2023/3/6,100041960,2
2023/6/19,100041960,1
2023/7/24,100041960,1
2023/8/1,100041960,3
2023/3/10,100041960,2
2023/7/21,100041960,1
2023/6/18,100041960,1
2023/3/14,100041960,4
2023/7/25,100041960,1
2023/6/13,100041960,2
2023/7/11,100041960,4
2023/5/22,100041960,3
2023/7/7,100041960,2
2023/6/25,100041960,13
2023/6/10,100041960,6
2023/5/18,100041960,6
2023/7/20,100041960,7
2023/5/24,100041960,7
2023/6/17,100041960,2
2023/6/22,100041960,1
2023/6/3,100041960,10
2023/5/25,100041960,3
2023/5/31,100041960,10
2023/7/28,100041960,7
2023/7/31,100041960,4
2023/5/17,100041960,5
2023/7/17,100041960,1
2023/6/23,100041960,8
2023/3/13,100041960,3
2023/6/20,100041960,3
2023/6/27,100041960,2
2023/6/14,100041960,5
2023/7/27,100041960,4
2023/7/19,100041960,2
2023/6/1,100041960,5
2022/9/17,100041974,3
2023/6/30,100041974,1
2023/5/25,100041974,2
2023/5/29,100041974,1
2022/10/22,100041974,2
2023/7/17,100041974,1
2023/5/17,100041974,1
2023/7/12,100041974,2
2023/4/10,100041974,2
2023/6/13,100041974,3
2023/5/16,100041974,2
2023/7/6,100041974,2
2022/9/14,100041974,2
2023/5/31,100041974,1
2023/7/23,100041974,1
2023/6/5,100041974,1
2022/9/22,100041974,1
2023/4/12,100041974,2
2023/2/13,100041974,1
2023/4/6,100041974,1
2023/2/6,100041974,1
2023/2/3,100041974,1
2023/6/6,100041974,2
2022/10/25,100041974,3
2023/2/24,100041974,2
2023/2/7,100041974,2
2023/5/18,100041974,1
2022/9/20,100041974,1
2022/10/24,100041974,3
2023/5/27,100041974,3
2023/5/2,100041974,2
2023/7/15,100041974,1
2023/7/20,100041974,1
2023/7/11,100041974,1
2022/9/16,100041974,1
2023/4/27,100041974,1
2023/6/14,100041974,3
2022/10/21,100041974,2
2023/4/29,100041974,1
2023/7/3,100041974,2
2022/12/12,100041974,1
2023/6/27,100041974,1
2022/9/28,100041974,1
2023/6/3,100041974,1
2023/4/25,100041974,2
2023/4/5,100041974,1
2023/1/30,100041974,1
2023/6/23,100041974,1
2023/4/28,100041974,3
2022/9/20,100041982,2
2023/7/24,100042000,1
2023/7/18,100042000,1
2023/7/5,100042000,1
2023/7/8,100042000,1
2022/10/20,100042012,1
2022/10/18,100042012,2
2022/10/29,100042012,1
2022/9/30,100042012,1
2023/2/2,100042012,1
2022/9/17,100042012,3
2022/9/15,100042012,2
2022/10/12,100042012,2
2022/9/23,100042012,1
2022/10/19,100042012,2
2023/2/20,100042012,1
2022/9/29,100042012,1
2022/9/20,100042012,7
2022/10/8,100042012,1
2022/10/4,100042012,1
2022/11/7,100042012,1
2022/9/16,100042012,1
2022/9/19,100042012,3
2022/10/23,100042012,1
2023/2/16,100042012,1
2022/10/30,100042012,4
2022/10/25,100042012,1
2022/10/3,100042012,1
2022/9/25,100042012,1
2023/2/7,100042012,1
2023/2/22,100042012,1
2023/3/28,100042012,1
2022/9/21,100042012,1
2022/11/17,100042048,5
2023/2/8,100042048,1
2023/1/28,100042048,1
2022/11/14,100042048,5
2022/11/23,100042048,3
2022/12/1,100042048,2
2022/11/24,100042048,2
2023/6/5,100042048,1
2023/2/28,100042048,1
2023/3/16,100042048,9
2023/2/1,100042048,4
2023/3/13,100042048,2
2023/3/3,100042048,5
2022/11/22,100042048,3
2022/11/4,100042048,3
2022/12/21,100042048,1
2023/3/6,100042048,15
2023/3/2,100042048,8
2022/12/9,100042048,2
2022/12/20,100042048,2
2023/3/9,100042048,6
2023/1/18,100042048,1
2023/1/17,100042048,2
2022/11/9,100042048,1
2023/2/7,100042048,1
2023/3/1,100042048,5
2022/12/8,100042048,1
2023/1/29,100042048,2
2023/2/15,100042048,5
2023/2/21,100042048,9
2022/12/13,100042048,1
2022/12/14,100042048,1
2023/3/15,100042048,14
2023/3/20,100042048,5
2023/3/21,100042048,2
2022/11/15,100042048,3
2023/2/13,100042048,2
2022/11/16,100042048,2
2023/2/6,100042048,3
2023/6/8,100042048,1
2023/3/14,100042048,1
2022/11/21,100042048,1
2023/2/17,100042048,11
2023/5/23,100042048,1
2023/2/22,100042048,7
2023/2/23,100042048,3
2023/3/10,100042048,9
2023/2/24,100042048,3
2023/2/9,100042048,3
2023/3/8,100042048,13
2023/2/3,100042048,1
2023/2/20,100042048,4
2022/12/12,100042048,2
2023/3/7,100042048,7
2023/7/26,100042089,2
2022/9/29,100042089,1
2023/7/25,100042089,3
2023/7/10,100042120,2
2023/7/31,100042120,1
2023/8/8,100042120,1
2023/8/7,100042120,1
2023/7/16,100042120,1
2023/7/11,100042120,1
2023/8/1,100042120,1
2023/8/21,100042120,1
2023/6/29,100042120,2
2023/7/3,100042120,1
2023/7/29,100042120,1
2023/7/25,100042120,1
2023/5/20,100042123,4
2023/5/21,100042123,4
2023/8/12,100042123,1
2023/7/14,100042123,1
2023/7/15,100042123,1
2023/8/16,100042123,1
2023/5/24,100042123,1
2023/7/13,100042123,3
2023/5/19,100042123,6
2023/8/23,100042123,1
2023/6/18,100042150,1
2023/6/13,100042150,1
2023/5/7,100042150,1
2023/6/5,100042150,3
2023/6/25,100042150,1
2023/9/1,100042150,5
2023/6/28,100042150,1
2023/8/23,100042150,5
2023/6/7,100042150,1
2023/6/15,100042150,1
2023/5/26,100042150,1
2023/7/10,100042150,1
2023/7/18,100042150,2
2023/6/26,100042150,1
2023/8/27,100042150,1
2023/6/21,100042150,1
2023/6/17,100042150,3
2023/7/14,100042150,4
2023/7/28,100042150,1
2023/5/5,100042150,3
2023/6/29,100042150,1
2023/6/4,100042150,3
2023/5/16,100042150,4
2023/8/10,100042150,1
2023/7/7,100042150,1
2023/7/19,100042150,1
2023/6/24,100042150,1
2023/7/24,100042150,1
2023/5/12,100042150,1
2023/7/5,100042150,3
2023/7/27,100042150,2
2023/5/9,100042150,2
2023/7/2,100042150,2
2023/8/18,100042150,1
2023/7/15,100042150,2
2023/7/21,100042150,1
2023/7/4,100042150,2
2023/6/22,100042150,1
2023/6/8,100042150,1
2023/7/13,100042150,1
2023/8/9,100042150,1
2023/4/29,100042150,1
2023/8/30,100042150,3
2023/5/13,100042150,2
2023/5/14,100042150,1
2023/5/23,100042150,1
2023/4/27,100042150,1
2023/8/1,100042150,2
2023/7/9,100042150,2
2023/7/31,100042150,1
2023/6/30,100042150,3
2023/5/3,100042150,4
2023/7/6,100042150,1
2023/7/3,100042150,2
2023/5/28,100042150,1
2023/7/1,100042150,8
2023/6/16,100042150,4
2023/6/23,100042150,1
2023/8/20,100042150,3
2023/8/17,100042150,1
2023/6/27,100042150,1
2023/7/16,100042150,4
2023/8/14,100042150,1
2023/8/21,100042150,2
2023/7/25,100042150,2
2023/8/15,100042150,2
2023/5/10,100042150,1
2023/8/2,100042150,1
2023/2/28,100042158,1
2023/6/15,100042213,1
2023/7/3,100042220,1
2023/4/21,100042220,2
2023/6/2,100042220,2
2023/6/21,100042220,4
2023/4/23,100042220,3
2023/6/9,100042220,3
2023/6/13,100042220,1
2023/2/23,100042220,1
2023/6/19,100042220,3
2022/10/12,100042220,4
2023/6/16,100042220,3
2023/3/5,100042220,1
2022/10/10,100042220,8
2022/9/19,100042220,4
2023/6/15,100042220,2
2023/6/17,100042220,6
2022/9/22,100042220,4
2023/4/13,100042220,4
2023/6/27,100042220,5
2023/2/6,100042220,1
2023/6/12,100042220,6
2023/6/29,100042220,4
2023/4/14,100042220,1
2022/9/21,100042220,4
2022/10/19,100042220,3
2022/10/8,100042220,16
2023/4/3,100042220,4
2022/9/20,100042220,8
2023/6/6,100042220,4
2023/6/28,100042220,6
2023/8/9,100042220,1
2023/2/3,100042220,2
2023/7/25,100042220,10
2022/9/6,100042220,9
2022/10/13,100042220,9
2023/6/14,100042220,4
2022/12/16,100042220,1
2023/4/6,100042220,1
2023/6/10,100042220,5
2023/7/26,100042220,7
2022/9/15,100042220,8
2022/10/20,100042220,1
2023/2/22,100042220,3
2023/6/8,100042220,2
2023/6/5,100042220,2
2022/12/5,100042220,2
2023/2/5,100042220,1
2022/9/16,100042220,3
2023/6/25,100042220,6
2023/8/4,100042220,1
2022/9/9,100042220,2
2022/10/25,100042220,3
2022/9/7,100042220,5
2022/10/18,100042220,3
2023/6/26,100042220,3
2023/4/4,100042220,5
2022/10/24,100042220,1
2022/9/14,100042220,7
2022/10/7,100042220,7
2022/12/13,100042220,1
2023/3/4,100042220,2
2023/6/7,100042220,4
2022/9/13,100042220,2
2022/10/11,100042220,5
2023/7/10,100042220,1
2022/10/14,100042220,1
2023/2/16,100042220,2
2023/7/24,100042220,6
2023/7/6,100042220,2
2023/6/30,100042220,1
2022/9/24,100042223,1
2022/9/5,100042223,2
2022/9/7,100042223,1
2022/9/19,100042223,1
2022/9/20,100042223,1
2023/7/15,100042241,1
2023/7/3,100042241,1
2023/6/5,100042245,3
2023/5/31,100042245,5
2023/6/1,100042245,2
2023/6/15,100042245,1
2023/6/8,100042245,3
2023/6/2,100042245,2
2023/6/4,100042245,1
2023/6/6,100042245,1
2023/8/30,100042290,1
2023/6/23,100042290,1
2023/6/20,100042290,1
2023/9/1,100042404,1
2023/3/29,100042406,1
2023/4/20,100042406,1
2023/4/18,100042406,1
2023/4/14,100042406,1
2023/4/7,100042406,1
2023/5/23,100042422,4
2022/12/4,100042422,1
2023/5/8,100042422,3
2023/3/21,100042422,1
2023/4/16,100042422,3
2023/5/22,100042422,2
2023/5/4,100042422,1
2023/5/21,100042422,2
2023/3/30,100042422,2
2023/4/27,100042422,1
2023/2/18,100042422,14
2023/5/27,100042422,1
2023/3/27,100042422,4
2022/9/23,100042422,7
2023/6/3,100042422,2
2023/5/30,100042422,4
2023/2/24,100042422,4
2023/2/5,100042422,4
2023/4/26,100042422,2
2023/5/31,100042422,1
2023/8/20,100042422,1
2023/3/23,100042422,1
2023/3/25,100042422,7
2023/8/19,100042422,1
2023/2/2,100042422,7
2023/4/22,100042422,2
2023/8/23,100042422,3
2023/5/19,100042422,5
2023/4/7,100042422,4
2023/5/7,100042422,1
2022/11/27,100042422,4
2022/9/24,100042422,7
2023/4/3,100042422,7
2023/3/22,100042422,2
2023/4/20,100042422,11
2022/11/25,100042422,1
2023/4/2,100042422,3
2023/5/13,100042422,5
2023/4/12,100042422,4
2023/8/17,100042422,2
2023/4/1,100042422,3
2023/6/1,100042422,3
2023/4/17,100042422,4
2023/8/21,100042422,2
2022/10/20,100042422,1
2023/4/30,100042422,1
2023/4/28,100042422,1
2023/4/23,100042422,2
2023/2/3,100042422,3
2023/3/26,100042422,7
2023/4/24,100042422,3
2023/5/10,100042422,1
2023/5/11,100042422,1
2023/4/4,100042422,8
2023/5/16,100042422,5
2022/9/25,100042422,5
2023/5/26,100042422,4
2023/5/14,100042422,1
2023/2/7,100042422,4
2023/8/26,100042422,3
2023/4/15,100042422,11
2023/4/9,100042422,6
2023/2/11,100042422,6
2022/10/17,100042422,9
2023/6/5,100042422,1
2023/2/26,100042422,3
2023/3/31,100042422,1
2023/5/5,100042422,3
2023/4/18,100042422,4
2023/4/8,100042422,7
2022/9/29,100042422,3
2023/4/14,100042422,9
2023/3/24,100042422,10
2023/8/24,100042422,3
2023/4/10,100042422,8
2022/10/16,100042422,5
2023/3/28,100042422,1
2022/11/26,100042422,2
2023/3/4,100042422,5
2023/6/7,100042422,3
2022/10/18,100042422,3
2022/10/6,100042422,1
2023/5/15,100042422,6
2022/12/5,100042422,2
2023/2/9,100042422,1
2023/5/20,100042422,3
2023/4/6,100042422,1
2023/8/25,100042422,2
2023/5/24,100042422,5
2023/2/27,100042422,4
2023/8/29,100042422,1
2023/2/6,100042422,12
2022/9/28,100042422,4
2023/2/10,100042422,4
2023/2/23,100042422,1
2022/9/19,100042422,13
2023/5/25,100042422,1
2023/8/22,100042422,4
2023/4/21,100042422,1
2022/9/26,100042422,1
2023/5/28,100042422,1
2023/4/13,100042422,10
2023/4/25,100042422,4
2023/4/11,100042422,11
2023/2/25,100042422,6
2022/9/18,100042422,2
2023/4/29,100042422,1
2022/9/20,100042422,3
2023/5/29,100042422,1
2023/3/3,100042422,5
2022/11/10,100042433,3
2023/2/7,100042433,2
2022/11/13,100042433,4
2022/11/26,100042433,1
2022/11/14,100042433,2
2023/2/4,100042433,2
2023/2/2,100042433,3
2022/12/8,100042433,1
2023/2/6,100042433,1
2023/1/3,100042433,5
2023/2/13,100042433,6
2023/1/4,100042433,9
2023/2/6,100042435,3
2022/10/24,100042435,7
2022/9/6,100042435,2
2023/6/20,100042435,1
2023/2/9,100042435,2
2023/4/6,100042435,1
2023/2/1,100042435,4
2022/9/2,100042435,4
2023/5/12,100042435,1
2023/2/7,100042435,5
2023/3/31,100042435,1
2022/9/8,100042435,1
2023/6/28,100042435,1
2023/7/19,100042435,1
2023/5/9,100042435,3
2023/4/21,100042435,1
2023/7/24,100042435,8
2023/5/11,100042435,1
2023/4/24,100042435,1
2023/5/10,100042435,4
2023/4/23,100042435,5
2022/10/25,100042435,1
2023/7/20,100042435,1
2022/9/7,100042435,3
2023/5/22,100042435,1
2023/2/13,100042435,1
2023/2/3,100042435,4
2023/2/2,100042435,1
2022/10/31,100042435,1
2022/10/27,100042435,6
2023/2/8,100042435,5
2023/4/3,100042435,1
2022/10/21,100042435,2
2023/3/29,100042435,2
2023/7/25,100042435,1
2023/7/8,100042489,1
2023/5/29,100042489,1
2023/6/2,100042489,1
2023/8/12,100042489,1
2023/8/31,100042525,1
2023/9/1,100042525,8
2023/8/30,100042525,1
2023/2/1,100042526,4
2023/2/22,100042526,1
2023/3/16,100042526,2
2023/3/22,100042526,2
2023/3/7,100042526,1
2023/2/16,100042526,4
2023/3/21,100042526,2
2023/2/15,100042526,1
2023/3/6,100042526,2
2023/2/14,100042526,1
2023/2/24,100042526,2
2023/3/25,100042526,1
2023/2/17,100042526,2
2023/2/27,100042526,2
2023/2/28,100042526,4
2022/9/6,100042526,1
2023/3/17,100042526,1
2023/3/4,100042526,2
2023/2/9,100042526,1
2023/3/29,100042526,1
2022/9/7,100042526,1
2023/2/6,100042526,2
2023/3/27,100042526,1
2023/2/20,100042526,1
2023/2/18,100042526,1
2023/2/21,100042526,2
2023/3/24,100042526,3
2023/1/31,100042526,2
2022/9/5,100042531,1
2023/7/19,100042534,9
2023/8/28,100042534,4
2023/8/21,100042534,5
2023/8/9,100042534,1
2023/8/30,100042534,2
2023/7/13,100042534,1
2023/8/10,100042534,1
2023/7/22,100042534,1
2023/8/31,100042534,4
2023/7/24,100042534,7
2023/7/15,100042534,3
2023/7/16,100042534,1
2023/8/16,100042534,1
2023/8/8,100042534,2
2023/7/25,100042534,3
2023/7/14,100042534,4
2023/7/28,100042534,5
2023/7/26,100042534,1
2023/8/7,100042534,1
2023/7/18,100042534,2
2023/7/20,100042534,2
2023/7/10,100042534,1
2023/6/25,100042534,1
2023/7/23,100042534,3
2023/7/6,100042534,3
2023/8/29,100042534,3
2023/8/1,100042534,4
2023/7/12,100042534,1
2023/8/25,100042534,1
2023/7/5,100042534,3
2023/6/26,100042534,1
2023/7/7,100042534,2
2023/7/21,100042534,1
2023/7/31,100042534,2
2023/7/11,100042534,1
2023/8/14,100042534,2
2023/6/29,100042534,2
2023/5/5,100042569,3
2023/3/4,100042569,1
2022/11/25,100042569,1
2023/5/29,100042569,2
2023/3/22,100042569,3
2023/1/29,100042569,1
2023/3/20,100042569,2
2023/3/3,100042569,3
2023/1/30,100042569,3
2022/9/30,100042569,1
2023/4/7,100042569,1
2023/2/21,100042569,1
2023/8/8,100042569,1
2023/6/14,100042569,2
2022/10/23,100042569,1
2023/4/10,100042569,1
2023/4/5,100042569,2
2023/3/6,100042569,2
2023/8/6,100042569,1
2022/10/12,100042569,1
2023/7/11,100042569,1
2023/7/5,100042569,1
2022/10/27,100042569,1
2023/8/3,100042569,2
2023/6/16,100042569,1
2023/2/28,100042569,2
2023/3/15,100042569,2
2023/4/11,100042569,1
2023/8/22,100042569,1
2022/11/24,100042569,1
2022/10/7,100042569,1
2023/5/22,100042569,1
2023/2/2,100042569,2
2023/4/19,100042569,2
2023/6/20,100042569,2
2023/8/7,100042569,1
2023/8/9,100042569,3
2023/5/1,100042569,2
2022/11/30,100042569,1
2023/6/21,100042569,1
2023/4/23,100042569,1
2023/3/17,100042569,1
2023/7/6,100042569,1
2022/11/20,100042569,2
2023/3/12,100042569,1
2023/3/19,100042569,2
2023/8/2,100042569,1
2023/4/3,100042569,1
2023/6/26,100042569,2
2022/11/14,100042569,1
2023/2/1,100042569,1
2022/9/4,100042569,3
2023/7/17,100042569,2
2023/8/15,100042569,1
2023/5/16,100042569,1
2023/2/3,100042569,2
2023/5/25,100042569,1
2022/9/21,100042610,3
2022/10/2,100042610,1
2022/10/3,100042610,1
2022/9/27,100042610,2
2022/10/8,100042610,1
2022/9/20,100042610,1
2022/9/11,100042610,1
2022/9/24,100042610,1
2022/10/6,100042610,4
2022/11/23,100042610,1
2022/9/13,100042610,2
2022/10/7,100042610,1
2022/11/27,100042610,1
2022/11/21,100042610,1
2022/9/12,100042610,4
2022/9/26,100042610,1
2022/10/4,100042610,1
2022/9/8,100042610,2
2022/12/5,100042610,1
2022/9/28,100042610,5
2022/9/22,100042610,2
2022/9/19,100042610,2
2022/11/21,100042627,1
2022/12/12,100042654,3
2022/9/21,100042658,1
2023/4/5,100042658,3
2023/3/15,100042658,1
2022/9/23,100042658,1
2023/7/30,100042658,1
2023/6/25,100042658,1
2023/2/8,100042658,8
2023/2/5,100042658,1
2023/2/20,100042658,4
2022/9/22,100042658,2
2022/10/11,100042658,1
2022/9/20,100042658,1
2023/2/14,100042658,11
2023/2/9,100042658,22
2023/5/23,100042658,2
2023/2/13,100042658,14
2023/2/23,100042658,1
2023/1/12,100042658,1
2023/3/17,100042658,1
2023/2/15,100042658,9
2023/7/17,100042658,1
2023/2/21,100042658,4
2022/10/10,100042658,6
2023/2/6,100042658,24
2023/3/2,100042658,1
2023/5/22,100042658,7
2023/2/17,100042658,3
2022/9/7,100042658,1
2022/10/28,100042658,4
2023/8/9,100042658,1
2022/9/28,100042658,1
2022/12/9,100042658,3
2023/5/11,100042658,1
2023/2/10,100042658,12
2023/2/7,100042658,17
2023/3/10,100042658,1
2023/5/17,100042748,3
2023/5/18,100042748,1
2023/4/30,100042749,1
2023/5/30,100042749,1
2023/5/26,100042749,1
2023/4/26,100042767,59
2023/5/8,100042767,7
2023/4/21,100042767,9
2023/4/4,100042767,31
2023/3/31,100042767,1
2022/11/23,100042767,1
2023/4/6,100042767,22
2022/9/15,100042767,1
2022/12/13,100042767,11
2023/4/25,100042767,22
2022/11/22,100042767,1
